merchant_id,merchant_suburb,merchant_state,merchant_long_lat
8ca8ce61-1e0b-4bac-80ba-201190896c37,Revesby,NSW,151.02 -33.95
6b519c78-9dc0-4911-9135-4594ff253217,Middlemount,QLD,148.7 -22.81
04e58626-ce51-4a2a-bc19-6a0862228acf,Dandenong,VIC,145.22 -37.99
df955769-9e51-4c5f-995d-70b40b0dacd4,Mount Waverley,VIC,145.13 -37.88
08f3e3e9-7877-4b52-ae5c-72670002b78b,Bella Vista,NSW,150.95 -33.73
1fd2c765-a10e-4108-b8d7-5a0aee909226,West Wodonga,VIC,146.87 -36.11
80eaa491-4de7-494a-9f11-afb64ff1dbfa,Macleod,VIC,145.07 -37.73
eff24725-7bf4-4609-b729-a5cb67288f3d,Padstow,NSW,151.04 -33.94
a336bf1c-1a4c-4848-8b0d-ee3122510a32,Haymarket,NSW,151.21 -33.88
e99b6b59-5e0b-41bd-96f3-d68537fb3fa9,Melbourne,VIC,144.96 -37.81
8d7196ad-1377-4169-b035-42cbf36a7907,Helensvale,QLD,153.34 -27.93
909f941c-5b52-462e-bfe0-f1922f63ff18,Toowoomba,QLD,151.96 -27.55
21496c3f-0761-4e48-8d58-c0ab87743aeb,Hallidays Point,NSW,152.54 -32.07
116a4a48-eb6b-4ff8-8898-e758c2d5e379,Beeliar,WA,115.8 -32.13
de57c45e-87e6-433d-a756-d3d76be32150,Merrylands,NSW,150.99 -33.84
d7cf976a-7c9c-453a-9fdf-ece9ecb9a484,Clinton,QLD,151.22 -23.88
0de8b8cd-30e0-4b7f-96e2-7120d692a587,Nundah,QLD,153.07 -27.4
ca8118bd-cc76-4c17-8b06-d59faafbe4ef,Mooroolbark,VIC,145.31 -37.79
769e1f46-30a6-4d5f-8054-d11d357e200d,Nedlands,WA,115.81 -31.97
6ec641b3-30d9-493e-ad0b-1aef39b6e7c7,Rockbank,VIC,144.63 -37.7
dacaaef6-b43a-47b9-8873-30b83f7e7661,Dapto,NSW,150.8 -34.49
1c507e4f-e0cb-424a-9ee4-ac3a102707cc,Toowong,QLD,152.99 -27.48
fdbf07b8-a347-4dc1-9953-4aadee511d3a,Melbourne,VIC,144.96 -37.81
63664ebd-b860-4f15-86d4-1c43abdcf61d,Bowral,NSW,150.42 -34.48
f14b8e90-2e94-4249-841f-a8a16cb1f88e,Eltham,VIC,145.15 -37.72
76931b68-8dd8-47c4-98b6-690f1908713a,Roxburgh Park,VIC,144.93 -37.64
36fa6b5e-0d62-49f6-a02d-66cefe7f0301,Homebush,NSW,151.08 -33.86
736423ea-fa57-4f17-a0c9-3df15d9e158f,Palmerston City,NT,130.99 -12.48
700e9984-c27e-4277-9b21-db2ba02e64fb,Rose Bay North,NSW,151.28 -33.87
cdd4ca72-31ed-42a0-b33f-217e138d30aa,Melbourne,VIC,144.97 -37.81
ec501dcc-798e-48dd-b932-ca0fca72f92e,Glen Waverley,VIC,145.17 -37.88
9dae3fdb-7610-4919-bf87-dce490d6f123,Caroline Springs,VIC,144.75 -37.73
368aab5c-85e7-42b3-8610-de85628a74ed,Yamba,NSW,153.36 -29.44
db000dad-7f99-4115-9149-de40200f0edc,Green Valley,NSW,150.88 -33.9
614e9f14-156f-47d5-8d89-704d21cefea9,Bulleen,VIC,145.09 -37.77
e0304e19-67ed-4182-aeef-c0cee26d4d5c,Newstead,QLD,153.04 -27.45
7c8cee26-cfe7-4b60-be11-ec5a69a5aea3,Bentleigh,VIC,145.04 -37.92
472848b8-fd24-4349-9557-aa41055136bf,Eastwood,NSW,151.08 -33.79
e91acea1-8221-4492-9f2a-d4a75fe2bb61,Innaloo,WA,115.8 -31.9
1b946c71-30b4-4644-92da-bd0d92bf2909,Narrogin,WA,117.18 -32.94
77e29db9-c34c-4dc9-9948-074140255ddb,Kingswood,NSW,150.72 -33.76
10f3a3be-4aae-4d79-84e5-ca7ef05fe3ae,Hillarys,WA,115.75 -31.8
15539947-66a5-4409-be59-f8d3a0aeeb71,Forestville,NSW,151.22 -33.76
85188383-2318-413d-951b-631ba18d3ab8,Broadbeach,QLD,153.43 -28.03
c174574a-035e-45ac-a012-734bb797bd07,Northbridge,WA,115.86 -31.95
b4c27693-1e47-4b0c-b8ec-f2e142f578a2,Fyshwick,ACT,149.16 -35.32
57de149c-95cb-4fc4-89b1-c64249e6aee1,South Melbourne,VIC,144.96 -37.83
c53fdadc-08f2-4241-b655-00c1f31c4917,Melbourne,VIC,144.96 -37.81
bd534126-c967-4847-a0ec-97ee74e93f74,Wentworthville,NSW,150.97 -33.81
a254b32f-cf0d-476f-bce8-c579a623add7,Cardiff,NSW,151.66 -32.94
4f26fd31-c711-4f76-8e98-3edee26af677,Robina,QLD,153.39 -28.08
9c7a33fe-c1e9-48cd-b740-26325adc0457,Sydney,NSW,151.21 -33.87
8a2c577e-6d84-41ee-ba72-5148ad656792,Brisbane City,QLD,153.02 -27.47
999bebd6-9b43-4a85-b17b-85c68b7042e5,Northbridge,WA,115.86 -31.95
b66afd3f-6bcb-4ac0-adfc-2689bc96bb4e,Footscray,VIC,144.89 -37.79
b248adfc-cf4e-4985-bc4e-d6cde93d8a14,Box Hill South,VIC,145.13 -37.84
54ebf871-2553-4bb2-8542-cde92fc2b8d0,Chatswood,NSW,151.18 -33.8
648492a5-bfe0-4fd2-ae9b-07b8fe742e3c,Fairfield Heights,NSW,150.94 -33.86
ca7a3fbc-ceac-4a05-8904-9d5b05d643aa,Darch,WA,115.84 -31.8
b952dc05-e859-4ade-b09f-1a138db6d88b,Strathmore,VIC,144.9 -37.73
ddf112bb-15d5-4c0f-a0c5-5aa73fcd7ac7,Clear Island Waters,QLD,153.39 -28.03
36db97dd-4053-4fa2-8a4e-b2641cc236f6,Churchlands,WA,115.8 -31.93
15f959c2-f0c5-4ed1-afcd-9a7aa54d423b,Modbury,SA,138.69 -34.83
57246be2-5a4d-4fbc-ad7c-eb826d12e430,Melton West,VIC,144.57 -37.69
4ebc232a-cd11-42f7-88c5-3ac36610bcdc,Saint George,QLD,148.59 -28.04
64f5d0e8-21a6-4430-807c-2f116a06f85c,Yagoona,NSW,151.03 -33.91
da686f15-cfd8-461d-a2d2-9472254150bb,Broadbeach,QLD,153.43 -28.03
0bee35e7-b6d4-44ea-a9d7-c025acdc3d0e,Sorrento,WA,115.76 -31.82
8bee9f57-4517-4f80-b7ee-c161f33421e2,Preston,VIC,145 -37.74
e6b73afb-c2d4-498d-83d7-f7dc648ef2ac,Rosehill,NSW,151.02 -33.83
30d360f5-0df8-4949-997a-9ee51f7b9613,Somerville,WA,121.46 -30.76
f75d1ba6-c916-4906-92f6-d8beb6e19339,Burnley,VIC,145.02 -37.83
2fa2d309-7f93-4e78-9888-e209790efed2,Roseworthy,SA,138.75 -34.54
82569bc7-3865-4737-b898-0e34e5544027,Burleigh Waters,QLD,153.42 -28.1
be1e4323-5323-418f-ab84-8dc7dcecb6a6,Chipping Norton,NSW,150.95 -33.93
7640c58c-f7d8-4cb5-971f-7754e72a8070,Barcaldine,QLD,145.28 -23.55
b0f26c5a-1cb9-49d7-b2e7-566f0438e8cf,Brighton,VIC,144.99 -37.92
d4819848-a051-4abd-84d3-52fe3e636292,City Beach,WA,115.77 -31.93
eeb9bc98-a2b3-432d-9c90-9745f21912bc,Hamilton,VIC,142.02 -37.74
2a01a45e-ff49-483a-9306-a26564c7d1fc,Melbourne,VIC,144.97 -37.81
47914b27-cb1b-40b2-87c0-14a614c023cb,Wantirna South,VIC,145.24 -37.87
99529eec-3416-4ee1-9e02-d6c118401b0d,Hawthorn East,VIC,145.05 -37.85
41a54bc6-ca5b-452a-abf3-970ec2abf10a,Glendenning,NSW,150.85 -33.75
a1393fa3-196b-4b47-bc66-91e287c25733,North Sydney,NSW,151.21 -33.84
3204a3c7-f065-4621-93c4-c332d9563c80,Rowville,VIC,145.23 -37.93
b059aa9e-10ab-46ce-9c18-5769a9020d0b,Narrogin,WA,117.18 -32.94
786bc81f-6dbf-4f71-9d70-8278c5db4028,Fremantle,WA,115.75 -32.05
f39c3860-b72a-403e-a325-b0773954e1a4,Saint Kilda East,VIC,145 -37.87
c1607430-2a27-4b6c-a0d1-cbb698023abf,Heathcote,VIC,144.71 -36.92
c60b616f-96d9-4a9e-a7e7-b38b2f83b266,Seddon,VIC,144.89 -37.81
2f3bc0c3-93fd-41a4-a1cc-5ad551adbecc,Sydney,NSW,151.2 -33.87
79b9f09f-73fd-4bae-a1b9-0f8e13358b4c,Pyrmont,NSW,151.2 -33.87
f5fa6091-a464-4f01-b563-4a3cba0ae50c,Katanning,WA,117.56 -33.69
b9970d9c-2621-4b85-b4eb-026aa612e696,Taringa,QLD,152.98 -27.49
b65fbdcb-47f5-421b-9b42-c0057f43ab8a,Melbourne,VIC,144.96 -37.82
0ee8697e-18ad-41b7-a285-4973c6634982,Cambridge Park,NSW,150.72 -33.75
6ef13e0c-7568-47c7-9dfe-80952f858fa8,Canterbury,VIC,145.08 -37.83
b5386da3-dd49-489a-a0a5-799de5429ec7,Warwick,WA,115.81 -31.84
fc660c03-775e-4f8b-8b53-9c00a9cc908a,Biggera Waters,QLD,153.39 -27.93
3ce2653e-5bde-4459-9aef-af93e8ebaf1c,North Sydney,NSW,151.21 -33.84
1c629f4a-ab4c-432f-9fda-f6b9acb44c88,Melbourne,VIC,144.97 -37.81
f3c386d7-c74f-4eb5-ad11-71607fcdbb71,Sydney,NSW,151.21 -33.87
acca7ddf-189d-4f37-a5f6-2425359f2270,Coconut Grove,NT,130.86 -12.4
d102321d-9e76-4322-8933-7d22a3a3764b,Drouin,VIC,145.86 -38.13
0e7dc530-13fc-45db-a027-e754167a3312,Morley,WA,115.9 -31.9
34e74076-90f3-4ec8-8df4-af8a36b473bf,Melbourne,VIC,144.96 -37.81
b106ee11-e182-40e9-97fd-b27844e78289,Thornleigh,NSW,151.08 -33.73
65049f44-035f-4e42-ace7-f73689049758,Peak Crossing,QLD,152.73 -27.78
047e675b-ba97-4fd2-973f-bf14fa17f431,Geraldton,WA,114.61 -28.78
4e532832-a349-4cbf-8427-8f8e698170ae,Success,WA,115.86 -32.13
f805f997-c939-49e2-9945-9b0b799b1f8d,Tweed Heads,NSW,153.54 -28.18
b7595e30-e20c-4bd7-a024-094f3fa4a5b8,Elsternwick,VIC,145 -37.88
efce5f93-8e38-4b86-a643-0177ef9dc192,Alphington,VIC,145.03 -37.78
a1c4c7aa-b7da-4064-8ed1-d4a236d772c6,Tugun,QLD,153.49 -28.15
b5e612f7-2329-4a73-9639-c86449fa0cc3,Coolangatta,QLD,153.54 -28.17
174c502e-6804-4d22-bf4c-2b362b0b9c14,Newtown,NSW,151.18 -33.9
35075912-cb32-4224-bf96-b8f9c7bec968,Hillarys,WA,115.75 -31.8
b182afcd-b37f-47d4-afab-5d1ce407f1e5,Broadbeach,QLD,153.43 -28.03
51cdcd94-2a4b-458b-b29b-e9dbad358427,Bayswater,WA,115.91 -31.92
bde60467-effb-4a93-bdf3-6e84ef38156b,Goonellabah,NSW,153.33 -28.82
f70d646b-d9a2-44a5-9ffa-becda2a18792,Glebe,NSW,151.19 -33.88
03f4de0d-d78b-421a-8a53-30a0d03479eb,Aveley,WA,115.98 -31.8
1ddea015-d916-49e5-9705-a18ba0076a80,North Melbourne,VIC,144.95 -37.8
6ecb4267-d0d9-4a3d-8336-6c41b3d4d941,Applecross,WA,115.83 -32.02
236b298f-f2c8-487e-b399-38ae6959a2bd,Launching Place,VIC,145.58 -37.78
d11c5550-a396-4b1d-b085-cd76a6274280,Rosanna,VIC,145.07 -37.74
60fe8a98-3ef5-446f-9174-10d77c8e995d,Epping,VIC,145.02 -37.65
de87aafc-b17e-4d34-ac3f-4eeb8053a6fe,Southport,QLD,153.41 -27.97
3ad1d3a7-f65c-48e9-a2ef-a54b7de31e29,Laverton North,VIC,144.82 -37.82
b141b0c5-537d-4b2e-8776-39396d8d20c0,Grenfell,NSW,148.16 -33.89
58599f43-0a48-4767-be62-36ff44cee853,Robina,QLD,153.39 -28.08
a3277e6b-3fe9-4c89-95fc-3b76207c2ccc,Noranda,WA,115.89 -31.88
43f22ffb-0954-4770-ac05-d6761aec5ccc,Niddrie,VIC,144.9 -37.74
b09d863f-4ca8-4053-b342-8b2571dc1714,Cloverdale,WA,115.93 -31.97
bfb6a27c-139c-4728-9be7-d1b68e430cb2,Brisbane City,QLD,153.03 -27.47
79dabde3-141d-4363-9b6d-043d695cba32,Melbourne,VIC,145.01 -37.91
317eb39a-df81-4a76-8ade-8bf0d049657e,Wantirna South,VIC,145.23 -37.88
c1138a8b-f026-4c0d-9c98-5c40823b0965,Wanneroo,WA,115.81 -31.78
30dd6f5a-4a03-4d90-ac48-cdc92136900b,Berry,NSW,150.7 -34.78
d9161ca9-1671-48ff-a78e-b3ed332d1950,Saint Kilda,VIC,144.98 -37.86
0a8608b7-efba-401b-b675-e17c4a802ba4,Broadbeach,QLD,153.43 -28.03
29f0b89e-fba1-4e6d-8104-f13078787ede,Mount Gambier,SA,140.78 -37.83
25c15dab-30e0-4df3-bcb1-85b76bb7ec2b,Gracemere,QLD,150.45 -23.46
a97f43c9-3ba8-4050-8242-63c80574c1af,Claremont,WA,115.78 -31.98
c6299974-d50a-4eea-8b23-a567df6e28ed,Carlton,VIC,144.97 -37.8
3bc7d519-5040-4e67-8530-9b5a69ffc918,Shoalhaven Heads,NSW,150.74 -34.85
1f7c911e-b78f-4a8f-9e68-77104639248c,Adelaide,SA,138.6 -34.92
2596ec05-2838-49c6-a444-83548cad42a0,Myaree,WA,115.81 -32.05
078398fa-9310-47fa-9946-f04d3f182307,Collingwood,VIC,144.99 -37.8
0fab4c47-59e6-4978-a65d-921fc447728f,Hinton,NSW,151.65 -32.72
93d9b4fe-7a24-47fb-a72e-05961625e9a8,Maribyrnong,VIC,144.89 -37.77
5678dcd2-c857-4297-9387-4a7f677fa5a1,Sydney,NSW,151.21 -33.87
0554e4ea-166b-4f1d-9515-53ef3c3980f4,Sherbrooke,VIC,145.36 -37.88
dd3d267a-e825-412c-b49b-650cd341f6f1,Canning Vale,WA,115.92 -32.09
9148f42a-c5b8-487d-8f5a-a38264d30552,Melbourne,VIC,144.97 -37.82
ff0d46d6-c939-474e-8a08-6974387a4ed9,Sunshine,VIC,144.83 -37.78
fd372897-1e23-436a-9a72-92a685570e3f,Chirnside Park,VIC,145.3 -37.76
3ce9c136-7b37-4255-91f2-bab26d1d4baf,Pullenvale,QLD,152.91 -27.53
e23c0ecf-8e9c-4b05-8ff9-b8d1e70fe08a,Mirrabooka,WA,115.86 -31.87
4bf1e62b-6e47-41a0-bee4-70651d0e5c62,Melbourne,VIC,144.96 -37.82
61a4d6c9-f47c-4f10-984c-024c578d6af0,Success,WA,115.86 -32.13
4c7213c1-8e71-4c8a-917f-cea08a5cf4db,Lurnea,NSW,150.9 -33.93
6d447101-22cf-4181-894d-2dc37dccabf9,Melbourne Airport,VIC,144.84 -37.67
cb51887f-7267-4e74-8c5f-d170cedfe943,Campbelltown,SA,138.66 -34.88
5b939344-c418-4b64-ace2-2087565e4dd2,Rosewater,SA,138.53 -34.85
0b4f8b86-7164-4f05-9745-554d900ecaf9,Alexandria,NSW,151.2 -33.91
658fbab9-3626-4516-9ad0-d4fc2e7eafbc,Punchbowl,NSW,151.04 -33.93
abe64210-3df3-4615-83d7-5cc2c28964d6,Ultimo,NSW,151.2 -33.88
9ddc1fae-1d52-4ecf-a212-a7f9c950b963,Robina,QLD,153.39 -28.08
236861a5-af94-42a9-aefc-660f30e395fa,Port Macquarie,NSW,152.89 -31.44
6f483fb2-c860-4d75-8c48-846fd9ce5500,Emu Plains,NSW,150.66 -33.75
6f931528-3e0b-454b-ab7c-898c916b33a2,Parap,NT,130.84 -12.43
84812265-9b6e-4c7c-a438-d89ce74c9e61,Black Head,NSW,152.54 -32.08
414aa9fd-4062-4963-accd-2079ef2a93af,Airport West,VIC,144.89 -37.71
14efaca9-7c78-4318-94e9-45f0415e1073,Karrinyup,WA,115.78 -31.88
89642d1f-df43-46dc-81ba-b443a1ee32ea,Perth,WA,115.85 -31.95
134b1580-cc99-4261-992d-8aef5b5b1375,Westmead,NSW,150.99 -33.81
88a0c51d-a601-4cef-afff-05a07a47343e,Karana Downs,QLD,152.82 -27.55
40f16a84-480f-47a5-bd17-16aecfb896cb,Hannans,WA,121.45 -30.73
6f47afe3-a2b1-4022-bc74-0d6caf24db02,Wantirna South,VIC,145.24 -37.86
8b0785bf-16f2-42ec-a11b-e5c7538045da,Werribee,VIC,144.66 -37.9
8caf462b-ee93-48b6-b57e-865cc10f3a18,Clarkson,WA,115.72 -31.69
5689d17d-5202-4ad5-9333-2505f051c5dd,Parap,NT,130.84 -12.44
0afff570-e732-4d08-9933-416d7a72cb62,Chatswood,NSW,151.19 -33.79
a2074a5f-2cc1-4dae-af9a-4fd4b6151d24,Port Augusta West,SA,137.76 -32.48
5ffb8a54-eab8-4a36-8703-badd60d3e783,Hillarys,WA,115.74 -31.82
1eae0e40-42e0-44c8-9c71-8dad9d2f8d59,Spearwood,WA,115.78 -32.11
68d2fed9-2a8f-4d14-ac52-51e1afdacbc5,Wentworthville,NSW,150.97 -33.81
bb32264f-eb69-4761-9d4a-9a7e6217496a,Hampton,VIC,145 -37.94
46336324-57b4-4cf9-98c0-b74a4097c717,Biloela,QLD,150.51 -24.4
014b2838-7331-4874-b792-9092327d96a2,Melbourne,VIC,144.96 -37.82
641b16cf-f933-45da-a71b-c4565a2aa4e9,Balcatta,WA,115.83 -31.87
3367da74-aa94-4f49-83a1-263705e30e83,Tieri,QLD,148.35 -23.04
a9d29a36-f712-4595-b775-2514f47c5917,Booragoon,WA,115.83 -32.03
a992af86-06b6-48e4-a951-ec1ceb529957,Peakhurst,NSW,151.06 -33.96
ea74dd90-6681-4d97-bb41-7bf308fa6388,Brisbane City,QLD,153.03 -27.46
c5e7e0b4-e42b-49fc-a869-4e36bb42bf7c,Goodwood,SA,138.6 -34.95
c8fd614c-ccd6-41aa-ab6b-ea19681818bf,Upper Coomera,QLD,153.29 -27.9
2e022ece-4bcb-4390-8f00-cc29b633af3f,Balcatta,WA,115.83 -31.87
51c6ffc4-622f-48c2-a82a-5787cdff3d63,Silverwater,NSW,151.05 -33.83
978b4966-1922-4d31-91cb-ca658ab3f969,Ocean Shores,NSW,153.54 -28.52
9abc6dfb-5e63-40fb-8852-4eaebe967c80,Fitzroy North,VIC,144.98 -37.78
31dfa493-202d-4c6f-93c6-a4722c1fc92f,Sydney,NSW,151.2 -33.87
7a356389-e911-4f7f-815a-9fed89acaf2e,Melbourne,VIC,144.96 -37.82
7a5cb7fa-bc0f-45ce-80d8-d01f316ec58e,Sorrento,VIC,144.74 -38.34
fa9e019d-037f-4d0e-8c55-29383b059b1f,Ashmore,QLD,153.38 -27.98
7b08b478-9639-4ec2-b389-c526887e5615,Mascot,NSW,151.18 -33.93
310dc575-0166-4af8-b8c6-a62dab9426e1,Kingston,ACT,149.14 -35.31
d5b6fb02-8f78-467d-9bb1-2f2bafd8d422,The University of Melbourne,VIC,144.96 -37.8
dbb1b4e2-04ae-4f77-b40c-7ea9495c7f21,Westminster,WA,115.84 -31.87
68b25786-f854-4deb-9e9b-bc3e11217907,Westmead,NSW,150.99 -33.81
bcf97b8e-b78f-489d-9703-cb0cfb4b23b9,Glenside,SA,138.64 -34.94
2b81d172-bc5e-42fb-8569-098eaff5063d,Warburton,VIC,145.69 -37.75
5ffbbe16-b16b-44fb-94c4-202bd885499e,Casuarina,NT,130.88 -12.38
d78c4cd3-d6b0-4d6c-a800-2e7def79d9db,Werribee,VIC,144.66 -37.9
0d05f6d3-b8cd-4c32-b997-22cf8eb5019b,Bulli,NSW,150.91 -34.34
3a1a327b-db5e-4db3-bd83-df84d8253096,Cowell,SA,136.93 -33.68
b2064789-cb26-4828-8874-20cf146cba01,Prahran,VIC,145 -37.85
5f956c3e-cc5f-4860-b4e4-d6a2b3943758,Bruce,ACT,149.08 -35.24
0b971b7b-6fd6-4abe-819a-9fab9bf75293,Narrabundah,ACT,149.15 -35.34
d0619380-8617-465a-8dbf-22627a125790,Elanora,QLD,153.45 -28.13
0cb0d502-bc1d-4405-ad2a-44e856c4ec41,Crows Nest,NSW,151.2 -33.83
f3720aac-32cc-43ef-a924-9d923af42601,Tweed Heads South,NSW,153.55 -28.21
b8649567-81b9-465e-938b-393ddd20104d,Upper Burnie,TAS,145.9 -41.07
d504059c-aac7-47bd-95f0-d89fa29b3eff,Ringwood,VIC,145.23 -37.81
ad61874f-6b54-4a56-ab41-4a1ba9b95a24,Nedlands,WA,115.81 -31.99
741b088c-4a16-42a3-b4d6-3b9a5e018613,Brunswick East,VIC,144.97 -37.77
d4a36b62-4e26-461b-a18a-bbdb7800b004,Perth,WA,115.86 -31.96
63821ef6-be41-48de-872a-fdd5cc4e29ea,Yarrawonga,NT,130.98 -12.47
6d400acf-6aa9-404f-9cf0-f932559d0c38,Pimpama,QLD,153.32 -27.82
05494f88-46bb-4e8f-a3c1-e9e98d7b7c5f,Katanning,WA,117.56 -33.69
b6c1fb32-bd29-48fa-a650-1d2604ce8f26,Taylors Lakes,VIC,144.8 -37.7
7aa35faa-c607-489f-b7ea-226b095b16ee,Melbourne,VIC,144.96 -37.82
c77784c1-e6b8-4d16-b7f2-95811569db8e,Eltham,VIC,145.15 -37.71
640a9df2-a42d-4d8b-8393-c1199cd413f2,Brighton,VIC,145 -37.91
d1e92e58-202c-4640-aa12-295663cde4c2,Melbourne,VIC,144.96 -37.81
20350a17-ead5-464b-bea9-5cbf33362de2,Oakleigh,VIC,145.09 -37.9
5c7ccfe3-1e4d-4a0c-bc0b-684e878a6992,Williams Landing,VIC,144.74 -37.87
ff1f7f98-6258-48d5-9b2c-0b45d9d01e9d,Ballandean,QLD,151.9 -28.8
2d97a89b-8ded-4e13-9d64-da1793a29eae,Laurieton,NSW,152.8 -31.65
451cb577-798b-4e80-be73-0cff5f8e7c4f,Sydenham,VIC,144.76 -37.69
055b3022-a5b4-44b4-b4b6-a03eaea535d5,Maribyrnong,VIC,144.89 -37.77
df85de79-140f-4114-9e59-248008da934d,Burwood,VIC,145.12 -37.85
18d056a5-a6ac-4435-a130-2a2cc5114f30,Brentwood,WA,115.85 -32.04
efaf871e-5d3e-40a2-8990-218c13e5a78e,Tabulam,NSW,152.57 -28.89
dabb2aa4-31fa-4f27-9ed9-ca87e5966428,Darwin City,NT,130.84 -12.46
467279fa-b8a2-4468-86aa-af8aa15a1d6e,Milton,NSW,150.44 -35.32
05702806-40c5-4a79-82ac-e1bf781a723c,Melbourne,VIC,144.97 -37.81
82858de0-5a6d-4b2a-a1a2-8d902328336d,Huntingdale,VIC,145.1 -37.91
56155437-b395-47cc-827c-fd7009450bd3,Adelaide,SA,138.6 -34.93
3c7da1c3-394a-472f-92b3-3ded0fabbf02,Richmond,VIC,145 -37.82
8ae15cfd-7ffc-4987-8e62-c75c1b555bbd,Balcatta,WA,115.81 -31.87
9a245a63-48f8-48ef-830e-cf3421d030e9,Darwin City,NT,130.84 -12.47
49927e3c-dc7a-416b-b860-9334ead4fe41,Holtze,NT,130.97 -12.46
281346a6-a8aa-4180-a14b-1408c707e55e,Ramingining,NT,134.93 -12.33
ce609109-2426-49c9-9455-223c71e06797,Fyshwick,ACT,149.17 -35.33
1e06835d-e4ea-4aa1-9d5c-b92692e00f39,Booragoon,WA,115.84 -32.03
ce4dfff9-2a03-43b3-96c6-4cfd104bce00,South Lismore,NSW,153.27 -28.81
f18e2613-241a-403c-82e4-5dcd4b454f9c,Ormond,VIC,145.04 -37.9
01aa962e-70a1-4e8a-8df2-590e790a00d9,Heidelberg,VIC,145.06 -37.76
4cc213cb-2959-47b0-83a4-924d99e26216,Oakleigh,VIC,145.09 -37.89
2150c863-93fd-4de5-a6c6-4f703c42948b,Southern River,WA,115.94 -32.09
60d76015-c18d-4d8d-a6a9-8ce46669fafb,Hyde Park,SA,138.61 -34.95
0fc4e975-d30b-4bfe-ba2e-47268890a7d0,Tully,QLD,145.92 -17.93
a4e65e35-4a97-4406-9e56-48a831ef9d91,Maribyrnong,VIC,144.89 -37.77
18276409-7398-4abf-94a8-a631dd3e4e32,Fitzroy North,VIC,144.98 -37.78
c3f373c8-84fb-483e-a855-7364223b6521,Dunkeld,VIC,142.35 -37.65
1f03f1d0-3cac-42e7-b949-4efab26faebd,Bondi Junction,NSW,151.25 -33.89
4fec12c6-b31f-41aa-a1b1-9fa793452fa5,Maroochydore,QLD,153.09 -26.65
d5887d53-1850-4274-8348-c5751e7148ac,Mt Gambier,SA,140.79 -37.85
c19c0f54-5006-441a-9bd2-1055cb84084c,Lismore,NSW,153.29 -28.81
1e7a10df-3fec-4eec-844c-4505c1b91c94,Craigieburn,VIC,144.94 -37.59
122883a5-9d03-4192-bfd2-927eb4800e55,Goonellabah,NSW,153.34 -28.82
ae05bf40-b7dc-41a1-8ac1-61c0e8608760,Gilles Plains,SA,138.66 -34.85
6078b36f-b7a8-4171-806e-813ae73bf628,Ballina,NSW,153.56 -28.86
45a37c0b-7008-45ce-b6e0-449d3e91e293,North Curl Curl,NSW,151.28 -33.76
a89086cf-e639-43bc-8039-eb0b46ae7fd2,Melbourne,VIC,144.96 -37.81
cec6c173-d338-458d-8de3-0268e91dfcd6,Lowlands,WA,117.53 -35.06
660292cf-7b01-4be6-b1be-9277e7ca4290,Sydney,NSW,151.2 -33.87
7d49a08a-6a87-409a-9353-ae2476f3f5ea,Canberra,ACT,149.13 -35.28
c0821855-94c7-4780-be17-2c03ba190657,Malvern East,VIC,145.05 -37.88
de38f401-f2aa-48e2-a2fd-c739dd6006b7,Smithfield,NSW,150.94 -33.85
5139f9a3-9391-4462-933f-a9a9400c4d62,Red Hill,QLD,153.01 -27.45
edadc46b-f158-4c81-a040-7f615aaf9c4d,Castle Hill,NSW,151.01 -33.73
6fcf2543-343c-497c-ab74-63660c75cac5,Bondi Beach,NSW,151.27 -33.89
9f3694c1-cdf2-4a95-9908-1e590194a552,Chermside,QLD,153.03 -27.39
ad1404e0-42fe-4df6-ab2b-ed1b8fd73c1a,Docklands,VIC,144.95 -37.82
a92e41a3-6cc6-4367-baba-43247a332def,Queanbeyan,NSW,149.24 -35.35
35703b7a-216b-4a01-9056-0bfd36d2ec03,Redbank,QLD,152.87 -27.61
86bbe984-a9a6-48a8-a449-c59edbdf7032,Parramatta,NSW,151.02 -33.81
ffb4538f-cf69-434f-8c0a-5c9e7a8d359b,Ryde,NSW,151.11 -33.81
43f4b696-fd6a-4236-a6bf-00fb26ea9c75,Somerset,TAS,145.83 -41.04
0bccc0f0-5538-4fdc-8897-63e5b07a68d2,Melbourne,VIC,144.97 -37.82
229b2f27-a417-48ee-b121-526b156558d6,Edithvale,VIC,145.11 -38.03
fc76d86e-a1ac-4864-a500-9ca999e84d61,Kotara,NSW,151.71 -32.94
1c2da096-2a2a-4a01-b6ad-0aaa87787ec3,Clyde North,VIC,145.32 -38.1
e3f89d2c-ee69-46cf-a77f-909926fdda0f,Kings Langley,NSW,150.94 -33.76
5e30d5e8-c4e0-4bd5-843c-63cb2e1db2bf,Mascot,NSW,151.19 -33.93
34982e8c-3d7e-4833-a9e2-905af0d7ae71,Ringwood,VIC,145.23 -37.81
a8d4ae96-b786-474a-b65c-12b76a2bab55,Carlton North,VIC,144.97 -37.79
88ab68ca-28ea-4baf-9719-04fd94cb7628,North Essendon,VIC,144.9 -37.74
c6f1642d-7309-4970-a380-da4656c569ed,Edgewater,WA,115.78 -31.77
ee6f52f2-b39d-497f-84ff-5bab1e80dda6,Malvern East,VIC,145.08 -37.89
5d2fe9e6-efb6-44e5-be25-85ac9bb7a4bf,Aberfeldie,VIC,144.9 -37.76
